#=======================================================================================================================
# InTensors - KeroML dataset
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.0.0
# Created on       : 12 April 2026
# Last modified on : 12 April 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
#
#
#-----------------------------------------------------------------------------------------------------------------------
# Changelog
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Join: cheetah_2dgc.dat rows left-joined to cheetah_cetane_number.dat on mixture_id.
# cetane_number_val: measured only (cetane_number_val_type == measured); else NaN.
# Source file SHA-256:
# sha256:d57f18236675051777afc63d6612d82cdef4d108c826a91d8cf6baae5d2ccdb7  database/cheetah/cheetah_2dgc.dat
# sha256:e072d18610688628e5612507c2e20bfa9811ba8da255001ec88329764175b42f  database/cheetah/cheetah_cetane_number.dat
# Source commits:
# git:e18c0d1097cee4ff2756080717305eaa814bf103  database/cheetah/cheetah_2dgc.dat
# git:4b62475472d69f945efb1dc91d3dee0d57b8c212  database/cheetah/cheetah_cetane_number.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
keroml_id	mixture_id	mixture_name	2dgc_nor_par_c05	2dgc_nor_par_c06	2dgc_nor_par_c07	2dgc_nor_par_c08	2dgc_nor_par_c09	2dgc_nor_par_c10	2dgc_nor_par_c11	2dgc_nor_par_c12	2dgc_nor_par_c13	2dgc_nor_par_c14	2dgc_nor_par_c15	2dgc_nor_par_c16	2dgc_nor_par_c17	2dgc_nor_par_c18	2dgc_nor_par_c19	2dgc_nor_par_c20	2dgc_nor_par_c21	2dgc_nor_par_c22	2dgc_nor_par_c23	2dgc_nor_par_c24	2dgc_iso_par_c05	2dgc_iso_par_c06	2dgc_iso_par_c07	2dgc_iso_par_c08	2dgc_iso_par_c09	2dgc_iso_par_c10	2dgc_iso_par_c11	2dgc_iso_par_c12	2dgc_iso_par_c13	2dgc_iso_par_c14	2dgc_iso_par_c15	2dgc_iso_par_c16	2dgc_iso_par_c17	2dgc_iso_par_c18	2dgc_iso_par_c19	2dgc_iso_par_c20	2dgc_iso_par_c21	2dgc_iso_par_c22	2dgc_iso_par_c23	2dgc_iso_par_c24	2dgc_mon_nap_c05	2dgc_mon_nap_c06	2dgc_mon_nap_c07	2dgc_mon_nap_c08	2dgc_mon_nap_c09	2dgc_mon_nap_c10	2dgc_mon_nap_c11	2dgc_mon_nap_c12	2dgc_mon_nap_c13	2dgc_mon_nap_c14	2dgc_mon_nap_c15	2dgc_mon_nap_c16	2dgc_mon_nap_c17	2dgc_mon_nap_c18	2dgc_mon_nap_c19	2dgc_mon_nap_c20	2dgc_mon_nap_c21	2dgc_mon_nap_c22	2dgc_mon_nap_c23	2dgc_mon_nap_c24	2dgc_di_nap_c05	2dgc_di_nap_c06	2dgc_di_nap_c07	2dgc_di_nap_c08	2dgc_di_nap_c09	2dgc_di_nap_c10	2dgc_di_nap_c11	2dgc_di_nap_c12	2dgc_di_nap_c13	2dgc_di_nap_c14	2dgc_di_nap_c15	2dgc_di_nap_c16	2dgc_di_nap_c17	2dgc_di_nap_c18	2dgc_di_nap_c19	2dgc_di_nap_c20	2dgc_di_nap_c21	2dgc_di_nap_c22	2dgc_di_nap_c23	2dgc_di_nap_c24	2dgc_tri_nap_c05	2dgc_tri_nap_c06	2dgc_tri_nap_c07	2dgc_tri_nap_c08	2dgc_tri_nap_c09	2dgc_tri_nap_c10	2dgc_tri_nap_c11	2dgc_tri_nap_c12	2dgc_tri_nap_c13	2dgc_tri_nap_c14	2dgc_tri_nap_c15	2dgc_tri_nap_c16	2dgc_tri_nap_c17	2dgc_tri_nap_c18	2dgc_tri_nap_c19	2dgc_tri_nap_c20	2dgc_tri_nap_c21	2dgc_tri_nap_c22	2dgc_tri_nap_c23	2dgc_tri_nap_c24	2dgc_mon_aro_c05	2dgc_mon_aro_c06	2dgc_mon_aro_c07	2dgc_mon_aro_c08	2dgc_mon_aro_c09	2dgc_mon_aro_c10	2dgc_mon_aro_c11	2dgc_mon_aro_c12	2dgc_mon_aro_c13	2dgc_mon_aro_c14	2dgc_mon_aro_c15	2dgc_mon_aro_c16	2dgc_mon_aro_c17	2dgc_mon_aro_c18	2dgc_mon_aro_c19	2dgc_mon_aro_c20	2dgc_mon_aro_c21	2dgc_mon_aro_c22	2dgc_mon_aro_c23	2dgc_mon_aro_c24	2dgc_di_aro_c05	2dgc_di_aro_c06	2dgc_di_aro_c07	2dgc_di_aro_c08	2dgc_di_aro_c09	2dgc_di_aro_c10	2dgc_di_aro_c11	2dgc_di_aro_c12	2dgc_di_aro_c13	2dgc_di_aro_c14	2dgc_di_aro_c15	2dgc_di_aro_c16	2dgc_di_aro_c17	2dgc_di_aro_c18	2dgc_di_aro_c19	2dgc_di_aro_c20	2dgc_di_aro_c21	2dgc_di_aro_c22	2dgc_di_aro_c23	2dgc_di_aro_c24	2dgc_nap_aro_c05	2dgc_nap_aro_c06	2dgc_nap_aro_c07	2dgc_nap_aro_c08	2dgc_nap_aro_c09	2dgc_nap_aro_c10	2dgc_nap_aro_c11	2dgc_nap_aro_c12	2dgc_nap_aro_c13	2dgc_nap_aro_c14	2dgc_nap_aro_c15	2dgc_nap_aro_c16	2dgc_nap_aro_c17	2dgc_nap_aro_c18	2dgc_nap_aro_c19	2dgc_nap_aro_c20	2dgc_nap_aro_c21	2dgc_nap_aro_c22	2dgc_nap_aro_c23	2dgc_nap_aro_c24	2dgc_olef_c05	2dgc_olef_c06	2dgc_olef_c07	2dgc_olef_c08	2dgc_olef_c09	2dgc_olef_c10	2dgc_olef_c11	2dgc_olef_c12	2dgc_olef_c13	2dgc_olef_c14	2dgc_olef_c15	2dgc_olef_c16	2dgc_olef_c17	2dgc_olef_c18	2dgc_olef_c19	2dgc_olef_c20	2dgc_olef_c21	2dgc_olef_c22	2dgc_olef_c23	2dgc_olef_c24	2dgc_oxy_c05	2dgc_oxy_c06	2dgc_oxy_c07	2dgc_oxy_c08	2dgc_oxy_c09	2dgc_oxy_c10	2dgc_oxy_c11	2dgc_oxy_c12	2dgc_oxy_c13	2dgc_oxy_c14	2dgc_oxy_c15	2dgc_oxy_c16	2dgc_oxy_c17	2dgc_oxy_c18	2dgc_oxy_c19	2dgc_oxy_c20	2dgc_oxy_c21	2dgc_oxy_c22	2dgc_oxy_c23	2dgc_oxy_c24	2dgc_inde_c12	2dgc_inde_c13	2dgc_inde_c14	2dgc_inde_c15	2dgc_dien_c10	2dgc_dien_c11	2dgc_dien_c12	2dgc_dien_c13	2dgc_dien_c14	cetane_number_val
KERO_TRDS_A0_000000	CHTA_MXTR_A0_00245	POSF 3895 (JP-8)	0.000000000000000E+00	0.000000000000000E+00	8.000000000000000E-02	4.300000000000000E-01	1.320000000000000E+00	3.590000000000000E+00	4.220000000000000E+00	3.490000000000000E+00	2.970000000000000E+00	2.230000000000000E+00	1.040000000000000E+00	2.400000000000000E-01	5.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.500000000000000E-01	4.000000000000000E-01	9.500000000000000E-01	3.310000000000000E+00	4.880000000000000E+00	3.730000000000000E+00	3.740000000000000E+00	3.670000000000000E+00	2.540000000000000E+00	6.700000000000000E-01	1.800000000000000E-01	4.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	2.200000000000000E-01	7.000000000000000E-01	2.160000000000000E+00	5.450000000000000E+00	6.440000000000000E+00	5.600000000000000E+00	4.750000000000000E+00	2.960000000000000E+00	1.380000000000000E+00	2.600000000000000E-01	6.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	3.000000000000000E-02	6.500000000000000E-01	1.510000000000000E+00	2.050000000000000E+00	2.080000000000000E+00	1.800000000000000E+00	9.600000000000000E-01	1.400000000000000E-01	1.000000000000000E-02	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.000000000000000E-03	4.000000000000000E-02	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.000000000000000E-03	8.000000000000000E-02	5.000000000000000E-01	2.110000000000000E+00	2.820000000000000E+00	1.860000000000000E+00	1.260000000000000E+00	8.000000000000000E-01	5.500000000000000E-01	2.400000000000000E-01	5.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.500000000000000E-01	5.900000000000000E-01	9.100000000000000E-01	3.700000000000000E-01	1.000000000000000E-01	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	4.000000000000000E-02	4.300000000000000E-01	9.300000000000000E-01	1.250000000000000E+00	1.160000000000000E+00	4.700000000000000E-01	1.300000000000000E-01	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	NaN
KERO_TRDS_A0_000001	CHTA_MXTR_A0_00246	POSF 3896 (JP-8)	0.000000000000000E+00	0.000000000000000E+00	3.000000000000000E-02	2.100000000000000E-01	4.310000000000000E+00	3.620000000000000E+00	2.800000000000000E+00	1.930000000000000E+00	1.350000000000000E+00	1.050000000000000E+00	5.700000000000000E-01	2.700000000000000E-01	1.300000000000000E-01	2.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	8.000000000000000E-02	1.300000000000000E-01	3.940000000000000E+00	6.870000000000000E+00	4.800000000000000E+00	3.080000000000000E+00	2.430000000000000E+00	2.050000000000000E+00	1.520000000000000E+00	7.000000000000000E-01	2.700000000000000E-01	7.000000000000001E-02	3.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	6.000000000000000E-02	5.800000000000000E-01	4.590000000000000E+00	5.070000000000000E+00	4.610000000000000E+00	3.430000000000000E+00	2.520000000000000E+00	1.560000000000000E+00	9.900000000000000E-01	2.700000000000000E-01	1.400000000000000E-01	2.000000000000000E-02	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	8.000000000000000E-02	9.600000000000000E-01	1.110000000000000E+00	1.560000000000000E+00	1.610000000000000E+00	1.290000000000000E+00	9.800000000000000E-01	2.100000000000000E-01	7.000000000000001E-02	2.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.000000000000000E-02	7.000000000000001E-02	6.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.000000000000000E-03	4.000000000000000E-02	1.580000000000000E+00	4.530000000000000E+00	3.600000000000000E+00	2.320000000000000E+00	1.620000000000000E+00	1.180000000000000E+00	7.600000000000000E-01	4.000000000000000E-01	1.900000000000000E-01	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	2.000000000000000E-01	5.300000000000000E-01	8.300000000000000E-01	5.200000000000000E-01	4.000000000000000E-01	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.200000000000000E-01	6.800000000000000E-01	1.800000000000000E+00	2.070000000000000E+00	1.390000000000000E+00	6.899999999999999E-01	4.000000000000000E-01	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	NaN
KERO_TRDS_A0_000002	CHTA_MXTR_A0_00247	POSF 3897 (JP-8)	0.000000000000000E+00	0.000000000000000E+00	7.000000000000001E-02	6.400000000000000E-01	1.950000000000000E+00	3.530000000000000E+00	4.140000000000000E+00	3.640000000000000E+00	2.980000000000000E+00	2.040000000000000E+00	8.200000000000000E-01	1.700000000000000E-01	6.000000000000000E-02	2.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.400000000000000E-01	5.800000000000000E-01	1.760000000000000E+00	4.120000000000000E+00	5.890000000000000E+00	6.570000000000000E+00	6.430000000000000E+00	4.430000000000000E+00	3.260000000000000E+00	7.600000000000000E-01	1.500000000000000E-01	4.000000000000000E-02	2.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	1.200000000000000E-01	6.600000000000000E-01	1.690000000000000E+00	3.100000000000000E+00	4.580000000000000E+00	3.980000000000000E+00	2.720000000000000E+00	1.570000000000000E+00	4.500000000000000E-01	1.300000000000000E-01	4.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	2.000000000000000E-02	2.900000000000000E-01	5.900000000000000E-01	1.160000000000000E+00	9.700000000000000E-01	7.200000000000000E-01	2.600000000000000E-01	3.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.000000000000000E-03	6.000000000000000E-02	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.000000000000000E-03	1.100000000000000E-01	8.500000000000000E-01	2.660000000000000E+00	3.530000000000000E+00	3.290000000000000E+00	2.480000000000000E+00	1.270000000000000E+00	6.300000000000000E-01	2.000000000000000E-01	7.000000000000001E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	9.000000000000000E-02	3.000000000000000E-01	4.500000000000000E-01	2.500000000000000E-01	6.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.100000000000000E-01	1.220000000000000E+00	2.170000000000000E+00	1.550000000000000E+00	9.800000000000000E-01	2.700000000000000E-01	8.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	NaN
KERO_TRDS_A0_000003	CHTA_MXTR_A0_00248	POSF 3898 (JP-8)	0.000000000000000E+00	0.000000000000000E+00	5.000000000000000E-02	4.100000000000000E-01	9.399999999999999E-01	2.560000000000000E+00	4.460000000000000E+00	3.710000000000000E+00	2.640000000000000E+00	1.340000000000000E+00	3.400000000000000E-01	5.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	7.000000000000001E-02	3.600000000000000E-01	8.400000000000000E-01	2.980000000000000E+00	4.730000000000000E+00	4.090000000000000E+00	3.760000000000000E+00	3.420000000000000E+00	1.440000000000000E+00	2.000000000000000E-01	3.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	2.700000000000000E-01	8.500000000000000E-01	2.040000000000000E+00	5.250000000000000E+00	7.590000000000000E+00	6.260000000000000E+00	3.780000000000000E+00	1.690000000000000E+00	4.400000000000000E-01	4.000000000000000E-02	1.000000000000000E-03	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	4.000000000000000E-02	5.900000000000000E-01	1.190000000000000E+00	3.380000000000000E+00	3.730000000000000E+00	2.630000000000000E+00	1.430000000000000E+00	2.000000000000000E-01	1.000000000000000E-03	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	5.000000000000000E-02	2.500000000000000E-01	5.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	1.000000000000000E-03	1.300000000000000E-01	9.600000000000000E-01	2.480000000000000E+00	3.270000000000000E+00	2.390000000000000E+00	1.600000000000000E+00	7.300000000000000E-01	3.400000000000000E-01	9.000000000000000E-02	1.000000000000000E-03	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	4.600000000000000E-01	1.160000000000000E+00	9.800000000000000E-01	2.100000000000000E-01	3.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	6.000000000000000E-02	6.500000000000000E-01	1.270000000000000E+00	1.460000000000000E+00	1.180000000000000E+00	3.200000000000000E-01	3.000000000000000E-02	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	NaN
