row_index,dist_2dgc_id,mixture_id,mixture_name,mixture_type,nor_par_wt_pct,iso_par_wt_pct,mon_nap_wt_pct,di_nap_wt_pct,tri_nap_wt_pct,mon_aro_wt_pct,di_aro_wt_pct,nap_aro_wt_pct,olef_wt_pct,syn_oxy_wt_pct,ant_oxy_wt_pct,dien_wt_pct,inde_wt_pct,T05_actual_c,T05_predicted_c,T05_error_c,T05_abs_error_c,T05_actual_k,T05_predicted_k,T10_actual_c,T10_predicted_c,T10_error_c,T10_abs_error_c,T10_actual_k,T10_predicted_k,T20_actual_c,T20_predicted_c,T20_error_c,T20_abs_error_c,T20_actual_k,T20_predicted_k,T30_actual_c,T30_predicted_c,T30_error_c,T30_abs_error_c,T30_actual_k,T30_predicted_k,T40_actual_c,T40_predicted_c,T40_error_c,T40_abs_error_c,T40_actual_k,T40_predicted_k,T50_actual_c,T50_predicted_c,T50_error_c,T50_abs_error_c,T50_actual_k,T50_predicted_k,T60_actual_c,T60_predicted_c,T60_error_c,T60_abs_error_c,T60_actual_k,T60_predicted_k,T70_actual_c,T70_predicted_c,T70_error_c,T70_abs_error_c,T70_actual_k,T70_predicted_k,T80_actual_c,T80_predicted_c,T80_error_c,T80_abs_error_c,T80_actual_k,T80_predicted_k,T90_actual_c,T90_predicted_c,T90_error_c,T90_abs_error_c,T90_actual_k,T90_predicted_k,T95_actual_c,T95_predicted_c,T95_error_c,T95_abs_error_c,T95_actual_k,T95_predicted_k,curve_mae_c,curve_rmse_c,curve_bias_c,curve_max_abs_error_c
202,DIST_TRDS_A0_000202,CHTA_MXTR_A0_002225,D7518,,38.4,61.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.51330000000002,-913.370947265625,-1111.884247265625,1111.884247265625,471.6633,-640.220947265625,213.0,125.57021484375002,-87.42978515624998,87.42978515624998,486.15,398.72021484375,234.529,238.34560546875002,3.8166054687500264,3.8166054687500264,507.679,511.49560546875,248.85800000000006,238.34560546875002,-10.512394531250038,10.512394531250038,522.008,511.49560546875,259.25800000000004,238.34560546875002,-20.912394531250015,20.912394531250015,532.408,511.49560546875,269.0,238.34560546875002,-30.654394531249977,30.654394531249977,542.15,511.49560546875,280.9048,721.4350830078125,440.5302830078125,440.5302830078125,554.0548,994.5850830078125,295.9928,834.355615234375,538.362815234375,538.362815234375,569.1428,1107.505615234375,314.8344000000001,877.92080078125,563.08640078125,563.08640078125,587.9844,1151.07080078125,338.0,877.92080078125,539.92080078125,539.92080078125,611.15,1151.07080078125,351.0,877.92080078125,526.92080078125,526.92080078125,624.15,1151.07080078125,352.1846292791193,487.62507868109026,122.84040818536936,1111.884247265625
203,DIST_TRDS_A0_000203,CHTA_MXTR_A0_002226,D8243,,13.599999995999998,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.56870000000004,-989.9057373046875,-1214.4744373046874,1214.4744373046874,497.7187,-716.7557373046875,271.8333,-189.21542968749998,-461.0487296875,461.0487296875,544.9833,83.9345703125,323.6426,-189.21542968749998,-512.8580296875,512.8580296875,596.7926,83.9345703125,333.53520000000003,-166.58903350830076,-500.1242335083008,500.1242335083008,606.6852,106.56096649169922,319.563,-96.99753417968748,-416.56053417968747,416.56053417968747,592.713,176.1524658203125,299.77780000000007,-94.2926086425781,-394.0704086425782,394.0704086425782,572.9278,178.85739135742188,288.9416,363.3554931640625,74.41389316406253,74.41389316406253,562.0916,636.5054931640625,288.6576,627.2197509765625,338.5621509765625,338.5621509765625,561.8076,900.3697509765625,297.2392,668.4429565429688,371.2037565429688,371.2037565429688,570.3892,941.5929565429688,313.0,668.4429565429688,355.4429565429688,355.4429565429688,586.15,941.5929565429688,323.9444,668.4429565429688,344.4985565429688,344.4985565429688,597.0944,941.5929565429688,453.0234260708896,525.0496773407183,-183.18318720370206,1214.4744373046874
204,DIST_TRDS_A0_000204,CHTA_MXTR_A0_002227,D8219,,95.39999999999998,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.23580000000004,-5057.4576171875,-5340.6934171875,5340.6934171875,556.3858,-4784.3076171875,288.70000000000005,-1629.40927734375,-1918.1092773437501,1918.1092773437501,561.85,-1356.25927734375,295.41550000000007,-820.5651611328125,-1115.9806611328127,1115.9806611328127,568.5655,-547.4151611328125,297.851,-820.5651611328125,-1118.4161611328125,1118.4161611328125,571.001,-547.4151611328125,297.611,-820.5651611328125,-1118.1761611328125,1118.1761611328125,570.761,-547.4151611328125,296.30000000000007,-551.0371765136719,-847.3371765136719,847.3371765136719,569.45,-277.8871765136719,295.4126,746.9604736328125,451.5478736328125,451.5478736328125,568.5626,1020.1104736328125,296.0036,1283.376123046875,987.3725230468749,987.3725230468749,569.1536,1556.526123046875,299.0178000000001,2613.19814453125,2314.18034453125,2314.18034453125,572.1678,2886.34814453125,305.4,5071.0052734375,4765.605273437501,4765.605273437501,578.55,5344.1552734375,310.70000000000005,5291.54091796875,4980.840917968751,4980.840917968751,583.85,5564.69091796875,2268.9327079145955,2871.8178541339466,185.53037074307542,5340.6934171875
205,DIST_TRDS_A0_000205,CHTA_MXTR_A0_002228,D8168,,14.199999996,85.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.4411,-216.15228881835935,-415.59338881835936,415.59338881835936,472.5911,56.997711181640625,225.90000000000003,-1.8843139648437273,-227.78431396484376,227.78431396484376,499.05,271.26568603515625,259.31090000000006,2.0158935546875227,-257.29500644531254,257.29500644531254,532.4609,275.1658935546875,273.11170000000004,77.40981445312502,-195.70188554687502,195.70188554687502,546.2617,350.559814453125,274.98170000000005,177.9206481933594,-97.06105180664065,97.06105180664065,548.1317,451.0706481933594,272.6,239.94973144531252,-32.6502685546875,32.6502685546875,545.75,513.0997314453125,272.2857,362.9923950195313,90.70669501953125,90.70669501953125,545.4357,636.1423950195312,274.9181,500.4310546875,225.51295468750004,225.51295468750004,548.0681,773.5810546875,280.0164,525.6711669921875,245.65476699218755,245.65476699218755,553.1664,798.8211669921875,287.1,525.6711669921875,238.5711669921875,238.5711669921875,560.25,798.8211669921875,291.4,587.3646484375,295.96464843750005,295.96464843750005,564.55,860.5146484375,211.1360133877841,234.23603700012217,-11.788698455255682,415.59338881835936
206,DIST_TRDS_A0_000206,CHTA_MXTR_A0_002229,D8188,,17.7,81.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.4925,-430.1707824707031,-655.663282470703,655.663282470703,498.6425,-157.02078247070312,245.6667,-88.98908081054685,-334.65578081054684,334.65578081054684,518.8167,184.16091918945312,270.0458,-71.67018737792966,-341.71598737792965,341.71598737792965,543.1958,201.4798126220703,278.66370000000006,-0.8814453124999773,-279.54514531250004,279.54514531250004,551.8137,272.2685546875,278.1582000000001,94.44573364257815,-183.71246635742193,183.71246635742193,551.3082,367.5957336425781,275.1667,153.67244873046877,-121.49425126953122,121.49425126953122,548.3167,426.82244873046875,275.0372,299.957177734375,24.91997773437504,24.91997773437504,548.1872,573.107177734375,277.95910000000003,414.6734252929688,136.71432529296874,136.71432529296874,551.1091,687.8234252929688,282.832,489.6396118164063,206.80761181640628,206.80761181640628,555.982,762.7896118164062,288.5556,489.6396118164063,201.08401181640625,201.08401181640625,561.7056,762.7896118164062,291.9444,515.0964599609375,223.15205996093755,223.15205996093755,565.0944,788.2464599609375,246.31499092906606,291.95704561133556,-102.19172063432171,655.663282470703
207,DIST_TRDS_A0_000207,CHTA_MXTR_A0_002230,D7963,,24.199999997000003,73.09999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.58320000000003,-701.6980041503906,-886.2812041503906,886.2812041503906,457.7332,-428.5480041503906,212.70000000000005,-186.20123901367185,-398.9012390136719,398.9012390136719,485.85,86.94876098632812,250.51290000000006,-126.09433593749998,-376.60723593750004,376.60723593750004,523.6629,147.0556640625,269.3958,-63.210165405273415,-332.6059654052734,332.6059654052734,542.5458,209.93983459472656,276.10580000000004,61.17794189453127,-214.92785810546877,214.92785810546877,549.2558,334.32794189453125,277.4,161.45635375976565,-115.94364624023433,115.94364624023433,550.55,434.6063537597656,278.9267,441.4656005859375,162.53890058593754,162.53890058593754,552.0767,714.6156005859375,281.89930000000004,684.250634765625,402.351334765625,402.351334765625,555.0493,957.400634765625,286.4222,809.61318359375,523.19098359375,523.19098359375,559.5722,1082.76318359375,292.6,809.61318359375,517.01318359375,517.01318359375,565.75,1082.76318359375,296.30000000000007,857.6078125,561.3078125,561.3078125,569.45,1130.7578125,408.3335785356001,457.37557786316376,-14.442266710316062,886.2812041503906
208,DIST_TRDS_A0_000208,CHTA_MXTR_A0_002231,D8198,,31.4,65.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.61180000000002,-719.1832946777344,-914.7950946777344,914.7950946777344,468.7618,-446.0332946777344,226.0,-165.10834350585935,-391.10834350585935,391.10834350585935,499.15,108.04165649414062,264.2112000000001,-58.71652832031248,-322.92772832031255,322.92772832031255,537.3612,214.4334716796875,279.7336,-33.39488830566404,-313.12848830566406,313.12848830566406,552.8836,239.75511169433594,281.4447,21.655877685546898,-259.7888223144531,259.7888223144531,554.5947,294.8058776855469,278.22220000000004,101.64470825195315,-176.5774917480469,176.5774917480469,551.3722,374.7947082519531,277.3745,347.5134521484375,70.13895214843751,70.13895214843751,550.5245,620.6634521484375,279.93230000000005,492.4846435546875,212.55234355468747,212.55234355468747,553.0823,765.6346435546875,285.3574,712.2068115234375,426.84941152343754,426.84941152343754,558.5074,985.3568115234375,293.1111000000001,924.3177734375,631.2066734375,631.2066734375,566.2611,1197.4677734375,297.9444,1036.73427734375,738.7898773437499,738.7898773437499,571.0944,1309.88427734375,405.26029335271653,473.6078307897614,-27.162610078568886,914.7950946777344
