keroml_id,mixture_id,mixture_name,cetane_number_val,cn_less_branch,cn_mean_branch,cn_more_branch,cn_branch_span
KERO_TRDS_A0_000458,CHTA_MXTR_A0_00719,POSF 13718 (C-1)/POSF 10325 (A-2) 81/19 v/v,,39.540594876237535,30.069897362947152,20.599199849656777,18.941395026580757
KERO_TRDS_A0_000459,CHTA_MXTR_A0_00720,POSF 13718 (C-1)/POSF 10325 (A-2) 82/18 v/v,,39.44259328141543,29.943071495583947,20.443549709752467,18.99904357166296
KERO_TRDS_A0_000460,CHTA_MXTR_A0_00721,POSF 13718 (C-1)/POSF 10325 (A-2) 83/17 v/v,,39.34402812881009,29.81520998121604,20.286391833621973,19.057636295188114
KERO_TRDS_A0_000461,CHTA_MXTR_A0_00722,POSF 13718 (C-1)/POSF 10325 (A-2) 84/16 v/v,,39.244813569144405,29.68615366036334,20.127493751582254,19.11731981756215
KERO_TRDS_A0_000462,CHTA_MXTR_A0_00723,POSF 13718 (C-1)/POSF 10325 (A-2) 85/15 v/v,,39.144841167735365,29.55570532491068,19.96656948208599,19.178271685649374
KERO_TRDS_A0_000463,CHTA_MXTR_A0_00724,POSF 13718 (C-1)/POSF 10325 (A-2) 86/14 v/v,,39.043979029886046,29.423621039961187,19.80326305003633,19.240715979849718
KERO_TRDS_A0_000464,CHTA_MXTR_A0_00725,POSF 13718 (C-1)/POSF 10325 (A-2) 87/13 v/v,,38.9420585157379,29.28959175694507,19.637124998152235,19.304933517585663
KERO_TRDS_A0_000465,CHTA_MXTR_A0_00726,POSF 13718 (C-1)/POSF 10325 (A-2) 88/12 v/v,,38.8388634139115,29.153221142835836,19.46757887176017,19.371284542151326
KERO_TRDS_A0_000466,CHTA_MXTR_A0_00727,POSF 13718 (C-1)/POSF 10325 (A-2) 89/11 v/v,,38.734111672157894,29.01399312164173,19.293874571125553,19.44023710103234
KERO_TRDS_A0_000467,CHTA_MXTR_A0_00728,POSF 13718 (C-1)/POSF 10325 (A-2) 90/10 v/v,,38.627424383295875,28.871219142114892,19.1150139009339,19.512410482361975
KERO_TRDS_A0_000468,CHTA_MXTR_A0_00729,POSF 13718 (C-1)/POSF 10325 (A-2) 91/9 v/v,,38.51828255694222,28.723961072062345,18.929639587182464,19.588642969759753
KERO_TRDS_A0_000469,CHTA_MXTR_A0_00730,POSF 13718 (C-1)/POSF 10325 (A-2) 92/8 v/v,,38.405960262914626,28.57091132405662,18.735862385198594,19.67009787771603
KERO_TRDS_A0_000470,CHTA_MXTR_A0_00731,POSF 13718 (C-1)/POSF 10325 (A-2) 93/7 v/v,,38.28939888827407,28.410182100569035,18.530965312863987,19.758433575410084
KERO_TRDS_A0_000471,CHTA_MXTR_A0_00732,POSF 13718 (C-1)/POSF 10325 (A-2) 94/6 v/v,,38.1669895097455,28.23893916194446,18.310888814143425,19.856100695602073
KERO_TRDS_A0_000472,CHTA_MXTR_A0_00733,POSF 13718 (C-1)/POSF 10325 (A-2) 95/5 v/v,,38.036166800813184,28.052730425674692,18.069294050536193,19.96687275027699
KERO_TRDS_A0_000473,CHTA_MXTR_A0_00734,POSF 13718 (C-1)/POSF 10325 (A-2) 96/4 v/v,,37.89251431337239,27.8440858641206,17.795657414868806,20.09685689850358
KERO_TRDS_A0_000474,CHTA_MXTR_A0_00735,POSF 13718 (C-1)/POSF 10325 (A-2) 97/3 v/v,,37.72763165088324,27.599357799006306,17.47108394712938,20.25654770375386
KERO_TRDS_A0_000475,CHTA_MXTR_A0_00736,POSF 13718 (C-1)/POSF 10325 (A-2) 98/2 v/v,,37.522565227430306,27.28998347307715,17.057401718723973,20.465163508706333
KERO_TRDS_A0_000476,CHTA_MXTR_A0_00737,POSF 13718 (C-1)/POSF 10325 (A-2) 99/1 v/v,,37.21511136891363,26.836751057612926,16.458390746312215,20.756720622601417
KERO_TRDS_A0_000477,CHTA_MXTR_A0_00738,F-24/ATJ 1/99 v/v,,42.160514902485005,33.208610536419755,24.256706170354505,17.9038087321305
KERO_TRDS_A0_000478,CHTA_MXTR_A0_00739,F-24/ATJ 2/98 v/v,,42.45612546770682,33.536374511397945,24.616623555089074,17.839501912617745
KERO_TRDS_A0_000479,CHTA_MXTR_A0_00740,F-24/ATJ 3/97 v/v,,42.60596888883755,33.71347964353414,24.820990398230744,17.784978490606807
KERO_TRDS_A0_000480,CHTA_MXTR_A0_00741,F-24/ATJ 4/96 v/v,,42.71642565391522,33.84978982402157,24.98315399412791,17.733271659787313
KERO_TRDS_A0_000481,CHTA_MXTR_A0_00742,F-24/ATJ 5/95 v/v,,42.810601602102906,33.96921090698916,25.127820211875417,17.68278139022749
KERO_TRDS_A0_000482,CHTA_MXTR_A0_00743,F-24/ATJ 6/94 v/v,,42.89647648459216,34.08000788431162,25.26353928403109,17.632937200561067
KERO_TRDS_A0_000483,CHTA_MXTR_A0_00744,F-24/ATJ 7/93 v/v,,42.97754570580572,34.18580187157776,25.3940580373498,17.583487668455916
KERO_TRDS_A0_000484,CHTA_MXTR_A0_00745,F-24/ATJ 8/92 v/v,,43.05557902498232,34.28842716490549,25.521275304828663,17.53430372015366
KERO_TRDS_A0_000485,CHTA_MXTR_A0_00746,F-24/ATJ 9/91 v/v,,43.131569930016994,34.38891345578934,25.646256981561688,17.485312948455306
KERO_TRDS_A0_000486,CHTA_MXTR_A0_00747,F-24/ATJ 10/90 v/v,,43.206120773754684,34.487885476092444,25.76965017843021,17.436470595324472
KERO_TRDS_A0_000487,CHTA_MXTR_A0_00748,F-24/ATJ 11/89 v/v,,43.279615201560475,34.585741069574865,25.891866937589285,17.38774826397119
KERO_TRDS_A0_000488,CHTA_MXTR_A0_00749,F-24/ATJ 12/88 v/v,,43.352313512613435,34.682749841361606,26.013186170109783,17.33912734250365
KERO_TRDS_A0_000489,CHTA_MXTR_A0_00750,F-24/ATJ 13/87 v/v,,43.424394327780966,34.779097182189744,26.13380003659852,17.290594291182448
KERO_TRDS_A0_000490,CHTA_MXTR_A0_00751,F-24/ATJ 14/86 v/v,,43.49598647783449,34.87491700853415,26.253847539233817,17.242138938600675
KERO_TRDS_A0_000491,CHTA_MXTR_A0_00752,F-24/ATJ 15/85 v/v,,43.567187318417666,34.97031020232099,26.37343308622431,17.193754232193356
KERO_TRDS_A0_000492,CHTA_MXTR_A0_00753,F-24/ATJ 16/84 v/v,,43.638068699530606,35.065350665798974,26.49263263206736,17.145436067463248
KERO_TRDS_A0_000493,CHTA_MXTR_A0_00754,F-24/ATJ 17/83 v/v,,43.708688007814814,35.16009852938476,26.61150905095471,17.097178956860105
KERO_TRDS_A0_000494,CHTA_MXTR_A0_00755,F-24/ATJ 18/82 v/v,,43.779084143791295,35.254594097701855,26.7301040516124,17.048980092178894
KERO_TRDS_A0_000495,CHTA_MXTR_A0_00756,F-24/ATJ 19/81 v/v,,43.84929623002183,35.348877395443,26.848458560864188,17.00083766915764
KERO_TRDS_A0_000496,CHTA_MXTR_A0_00757,F-24/ATJ 20/80 v/v,,43.919352185116715,35.442977842120875,26.96660349912504,16.952748685991676
KERO_TRDS_A0_000497,CHTA_MXTR_A0_00758,F-24/ATJ 21/79 v/v,,43.98927486947503,35.5369192717195,27.08456367396397,16.904711195511062
KERO_TRDS_A0_000498,CHTA_MXTR_A0_00759,F-24/ATJ 22/78 v/v,,44.05908207158248,35.63071970507597,27.202357338569463,16.856724733013017
KERO_TRDS_A0_000499,CHTA_MXTR_A0_00760,F-24/ATJ 23/77 v/v,,44.12879305716765,35.72439917913429,27.320005301100913,16.808787756066735
KERO_TRDS_A0_000500,CHTA_MXTR_A0_00761,F-24/ATJ 24/76 v/v,,44.198420967110174,35.81797126426637,27.437521561422567,16.760899405687606
KERO_TRDS_A0_000501,CHTA_MXTR_A0_00762,F-24/ATJ 25/75 v/v,,44.26797658915816,35.911447463867674,27.55491833857718,16.71305825058098
KERO_TRDS_A0_000502,CHTA_MXTR_A0_00763,F-24/ATJ 26/74 v/v,,44.3374732887559,36.00484097036208,27.672208651968273,16.66526463678763
KERO_TRDS_A0_000503,CHTA_MXTR_A0_00764,F-24/ATJ 27/73 v/v,,44.406918252115865,36.0981598188954,27.78940138567493,16.617516866440937
KERO_TRDS_A0_000504,CHTA_MXTR_A0_00765,F-24/ATJ 28/72 v/v,,44.47632016606263,36.191411977874544,27.906503789686468,16.56981637637616
KERO_TRDS_A0_000505,CHTA_MXTR_A0_00766,F-24/ATJ 29/71 v/v,,44.545687408163054,36.28460756181448,28.023527715465928,16.522159692697127
KERO_TRDS_A0_000506,CHTA_MXTR_A0_00767,F-24/ATJ 31/69 v/v,,44.684344689383536,36.4708544273079,28.25736416523227,16.426980524151265
KERO_TRDS_A0_000507,CHTA_MXTR_A0_00768,F-24/ATJ 32/68 v/v,,44.753645699295475,36.563916740167755,28.37418778104003,16.379457918255447
KERO_TRDS_A0_000508,CHTA_MXTR_A0_00769,F-24/ATJ 33/67 v/v,,44.82293770877523,36.6569480765177,28.490958444260173,16.331979264515056
KERO_TRDS_A0_000509,CHTA_MXTR_A0_00770,F-24/ATJ 34/66 v/v,,44.892225705371374,36.749953390014575,28.607681074657776,16.284544630713597
KERO_TRDS_A0_000510,CHTA_MXTR_A0_00771,F-24/ATJ 35/65 v/v,,44.96151310678327,36.842936543655476,28.72435998052768,16.237153126255592
KERO_TRDS_A0_000511,CHTA_MXTR_A0_00772,F-24/ATJ 36/64 v/v,,45.03080709349838,36.935905318710056,28.841003543921737,16.189803549576645
KERO_TRDS_A0_000512,CHTA_MXTR_A0_00773,F-24/ATJ 37/63 v/v,,45.10010919891516,37.028859741147606,28.957610283380056,16.142498915535107
KERO_TRDS_A0_000513,CHTA_MXTR_A0_00774,F-24/ATJ 38/62 v/v,,45.16942804023213,37.12181040732085,29.074192774409575,16.095235265822552
KERO_TRDS_A0_000514,CHTA_MXTR_A0_00775,F-24/ATJ 39/61 v/v,,45.238764219125855,37.21475637401281,29.19074852889977,16.048015690226084
KERO_TRDS_A0_000515,CHTA_MXTR_A0_00776,F-24/ATJ 41/59 v/v,,45.37751417190335,37.400662572722666,29.42381097354199,15.95370319836136
KERO_TRDS_A0_000516,CHTA_MXTR_A0_00777,F-24/ATJ 42/58 v/v,,45.44693441997453,37.49362924058564,29.540324061196767,15.906610358777765
KERO_TRDS_A0_000517,CHTA_MXTR_A0_00778,F-24/ATJ 43/57 v/v,,45.51639374476676,37.58661436424214,29.65683498371753,15.859558761049229
KERO_TRDS_A0_000518,CHTA_MXTR_A0_00779,F-24/ATJ 44/56 v/v,,45.58589261557982,37.67961785002693,29.773343084474035,15.812549531105788
KERO_TRDS_A0_000519,CHTA_MXTR_A0_00780,F-24/ATJ 45/55 v/v,,45.65543847852883,37.7726474265547,29.889856374580578,15.765582103948251
KERO_TRDS_A0_000520,CHTA_MXTR_A0_00781,F-24/ATJ 46/54 v/v,,45.72503493034954,37.86570660001619,30.00637826968286,15.718656660666678
KERO_TRDS_A0_000521,CHTA_MXTR_A0_00782,F-24/ATJ 47/53 v/v,,45.794685715167304,37.95879934594715,30.122912976727,15.671772738440303
KERO_TRDS_A0_000522,CHTA_MXTR_A0_00783,F-24/ATJ 48/52 v/v,,45.86439740379823,38.051932473742696,30.23946754368717,15.62492986011106
KERO_TRDS_A0_000523,CHTA_MXTR_A0_00784,F-24/ATJ 49/51 v/v,,45.934173904699115,38.14510964503897,30.356045385378817,15.578128519320298
KERO_TRDS_A0_000524,CHTA_MXTR_A0_00785,F-24/ATJ 52/48 v/v,,46.143939677196954,38.424953926059985,30.705968174923026,15.437971502273928
KERO_TRDS_A0_000525,CHTA_MXTR_A0_00786,F-24/ATJ 53/47 v/v,,46.214025617363,38.51835844522991,30.822691273096822,15.391334344266177
KERO_TRDS_A0_000526,CHTA_MXTR_A0_00787,F-24/ATJ 54/46 v/v,,46.284200967365535,38.61183164450534,30.939462321645134,15.344738645720401
KERO_TRDS_A0_000527,CHTA_MXTR_A0_00788,F-24/ATJ 56/44 v/v,,46.42485066849997,38.799016267872474,31.173181867244967,15.251668801255004
KERO_TRDS_A0_000528,CHTA_MXTR_A0_00789,F-24/ATJ 57/43 v/v,,46.495334252011055,38.892736573696034,31.29013889538101,15.205195356630046
KERO_TRDS_A0_000529,CHTA_MXTR_A0_00790,F-24/ATJ 58/42 v/v,,46.56593316697945,38.98655216382468,31.407171160669918,15.15876200630953
KERO_TRDS_A0_000530,CHTA_MXTR_A0_00791,F-24/ATJ 59/41 v/v,,46.63665322862111,39.080468381420644,31.52428353422018,15.112369694400925
KERO_TRDS_A0_000531,CHTA_MXTR_A0_00792,F-24/ATJ 61/39 v/v,,46.77848635985334,39.26863327568392,31.758780191514504,15.019706168338836
KERO_TRDS_A0_000532,CHTA_MXTR_A0_00793,F-24/ATJ 62/38 v/v,,46.849613714005606,39.36289643892902,31.876179163852434,14.973434550153172
KERO_TRDS_A0_000533,CHTA_MXTR_A0_00794,F-24/ATJ 63/37 v/v,,46.92089120770991,39.457289373160016,31.993687538610132,14.927203669099775
KERO_TRDS_A0_000534,CHTA_MXTR_A0_00795,F-24/ATJ 64/36 v/v,,46.9923269422866,39.551820891002066,32.11131483971754,14.881012102569066
KERO_TRDS_A0_000535,CHTA_MXTR_A0_00796,F-24/ATJ 66/34 v/v,,47.135709034632455,39.741333692381986,32.34695835013152,14.788750684500933
KERO_TRDS_A0_000536,CHTA_MXTR_A0_00797,F-24/ATJ 67/33 v/v,,47.207672729836474,39.83633311804374,32.464993506251,14.742679223585476
KERO_TRDS_A0_000537,CHTA_MXTR_A0_00798,F-24/ATJ 68/32 v/v,,47.27983019999448,39.93150586837506,32.58318153675563,14.696648663238847
KERO_TRDS_A0_000538,CHTA_MXTR_A0_00799,F-24/ATJ 69/31 v/v,,47.352192737220086,40.026864274662344,32.701535812104595,14.650656925115491
KERO_TRDS_A0_000539,CHTA_MXTR_A0_00800,F-24/ATJ 71/29 v/v,,47.497573471483996,40.21817622537044,32.93877897925688,14.558794492227115
KERO_TRDS_A0_000540,CHTA_MXTR_A0_00801,F-24/ATJ 72/28 v/v,,47.57061407423575,40.314153000891366,33.05769192754698,14.512922146688766
KERO_TRDS_A0_000541,CHTA_MXTR_A0_00802,F-24/ATJ 73/27 v/v,,47.64390399089059,40.410359232449665,33.17681447400874,14.467089516881856
KERO_TRDS_A0_000542,CHTA_MXTR_A0_00803,F-24/ATJ 74/26 v/v,,47.717456393351746,40.506807938825226,33.29615948429869,14.421296909053055
KERO_TRDS_A0_000543,CHTA_MXTR_A0_00804,F-24/ATJ 75/25 v/v,,47.79128473396403,40.603512934536006,33.415741135107986,14.37554359885604
KERO_TRDS_A0_000544,CHTA_MXTR_A0_00805,F-24/ATJ 76/24 v/v,,47.86540356462272,40.70048866918452,33.535573773746336,14.329829790876381
KERO_TRDS_A0_000545,CHTA_MXTR_A0_00806,F-24/ATJ 77/23 v/v,,47.93982535025922,40.797747855010265,33.6556703597613,14.284154990497917
KERO_TRDS_A0_000546,CHTA_MXTR_A0_00807,F-24/ATJ 78/22 v/v,,48.0145691385061,40.89530927375424,33.7760494090024,14.2385197295037
KERO_TRDS_A0_000547,CHTA_MXTR_A0_00808,F-24/ATJ 79/21 v/v,,48.08964852519635,40.99318640211092,33.896724279025484,14.192924246170868
KERO_TRDS_A0_000548,CHTA_MXTR_A0_00809,F-24/ATJ 81/19 v/v,,48.24089119526841,41.189966668354714,34.13904214144102,14.101849053827394
KERO_TRDS_A0_000549,CHTA_MXTR_A0_00810,F-24/ATJ 82/18 v/v,,48.317091298326936,41.28890592751649,34.26072055670604,14.056370741620896
KERO_TRDS_A0_000550,CHTA_MXTR_A0_00811,F-24/ATJ 83/17 v/v,,48.39370353218727,41.38823770673357,34.38277188127989,14.010931650907374
KERO_TRDS_A0_000551,CHTA_MXTR_A0_00812,F-24/ATJ 84/16 v/v,,48.47075294153407,41.48798760738275,34.505222273231425,13.965530668302648
KERO_TRDS_A0_000552,CHTA_MXTR_A0_00813,F-24/ATJ 85/15 v/v,,48.548258753913636,41.58817386991259,34.628088985911546,13.92016976800209
KERO_TRDS_A0_000553,CHTA_MXTR_A0_00814,F-24/ATJ 86/14 v/v,,48.62624808883756,41.68882464896564,34.75140120909372,13.874846879743842
KERO_TRDS_A0_000554,CHTA_MXTR_A0_00815,F-24/ATJ 87/13 v/v,,48.70474710875525,41.78996575983924,34.87518441092324,13.82956269783201
KERO_TRDS_A0_000555,CHTA_MXTR_A0_00816,F-24/ATJ 88/12 v/v,,48.78378297377836,41.89162416089967,34.999465348020976,13.784317625757382
KERO_TRDS_A0_000556,CHTA_MXTR_A0_00817,F-24/ATJ 89/11 v/v,,48.863386117119425,41.9938307569194,35.12427539671938,13.739110720400042
KERO_TRDS_A0_000557,CHTA_MXTR_A0_00818,F-24/ATJ 90/10 v/v,,48.943588148815955,42.09661675849132,35.249645368166696,13.693942780649259
KERO_TRDS_A0_000558,CHTA_MXTR_A0_00819,F-24/ATJ 91/9 v/v,,49.024422882006576,42.20001601623754,35.37560915046851,13.648813731538063
KERO_TRDS_A0_000559,CHTA_MXTR_A0_00820,F-24/ATJ 92/8 v/v,,49.105925524437176,42.304064000322,35.502202476206826,13.60372304823035
KERO_TRDS_A0_000560,CHTA_MXTR_A0_00821,F-24/ATJ 93/7 v/v,,49.18813636169344,42.408800821984755,35.62946528227607,13.558671079417365
KERO_TRDS_A0_000561,CHTA_MXTR_A0_00822,F-24/ATJ 94/6 v/v,,49.27109590133999,42.514267329544005,35.757438757748034,13.513657143591956
KERO_TRDS_A0_000562,CHTA_MXTR_A0_00823,F-24/ATJ 95/5 v/v,,49.35484934005105,42.62050836324835,35.886167386445656,13.46868195360539
KERO_TRDS_A0_000563,CHTA_MXTR_A0_00824,F-24/ATJ 96/4 v/v,,49.43944245093261,42.727569934589006,36.015697418245395,13.423745032687215
KERO_TRDS_A0_000564,CHTA_MXTR_A0_00825,F-24/ATJ 97/3 v/v,,49.52492965844629,42.83550665773146,36.14608365701662,13.378846001429672
KERO_TRDS_A0_000565,CHTA_MXTR_A0_00826,F-24/ATJ 98/2 v/v,,49.611362609269975,42.94436979289336,36.27737697651675,13.333985632753226
KERO_TRDS_A0_000566,CHTA_MXTR_A0_00827,F-24/ATJ 99/1 v/v,,49.69880372911821,43.054221893058234,36.409640056998256,13.289163672119955
KERO_TRDS_A0_000567,CHTA_MXTR_A0_00828,Specialty jet fuel CN35/Specialty jet fuel CN55 1/99 v/v,,50.904799634199385,45.89461282525925,40.88442601631912,10.020373617880267
KERO_TRDS_A0_000568,CHTA_MXTR_A0_00829,Specialty jet fuel CN35/Specialty jet fuel CN55 2/98 v/v,,50.896661034975295,45.887943702675415,40.879226370375534,10.017434664599762
KERO_TRDS_A0_000569,CHTA_MXTR_A0_00830,Specialty jet fuel CN35/Specialty jet fuel CN55 3/97 v/v,,50.88865340882996,45.88142844572884,40.87420348262772,10.01444992620224
KERO_TRDS_A0_000570,CHTA_MXTR_A0_00831,Specialty jet fuel CN35/Specialty jet fuel CN55 4/96 v/v,,50.88077607515382,45.87506612950134,40.869356183848865,10.011419891304953
KERO_TRDS_A0_000571,CHTA_MXTR_A0_00832,Specialty jet fuel CN35/Specialty jet fuel CN55 5/95 v/v,,50.87302982352804,45.868858155001035,40.864686486474014,10.00834333705403
KERO_TRDS_A0_000572,CHTA_MXTR_A0_00833,Specialty jet fuel CN35/Specialty jet fuel CN55 6/94 v/v,,50.8654142921886,45.86280428163349,40.86019427107837,10.005220021110233
KERO_TRDS_A0_000573,CHTA_MXTR_A0_00834,Specialty jet fuel CN35/Specialty jet fuel CN55 7/93 v/v,,50.85792994830912,45.856904796818455,40.85587964532779,10.002050302981331
KERO_TRDS_A0_000574,CHTA_MXTR_A0_00835,Specialty jet fuel CN35/Specialty jet fuel CN55 8/92 v/v,,50.8505776894055,45.851161252112895,40.85174481482031,9.99883287458519
KERO_TRDS_A0_000575,CHTA_MXTR_A0_00836,Specialty jet fuel CN35/Specialty jet fuel CN55 9/91 v/v,,50.843357369594685,45.845573344840524,40.847789320086356,9.995568049508329
KERO_TRDS_A0_000576,CHTA_MXTR_A0_00837,Specialty jet fuel CN35/Specialty jet fuel CN55 10/90 v/v,,50.83626862346608,45.84014072008528,40.84401281670447,9.992255806761612
KERO_TRDS_A0_000577,CHTA_MXTR_A0_00838,Specialty jet fuel CN35/Specialty jet fuel CN55 11/89 v/v,,50.829312424704675,45.834864630561235,40.8404168364178,9.988895588286873
KERO_TRDS_A0_000578,CHTA_MXTR_A0_00839,Specialty jet fuel CN35/Specialty jet fuel CN55 12/88 v/v,,50.822488795471116,45.82974558682546,40.837002378179804,9.985486417291312
KERO_TRDS_A0_000579,CHTA_MXTR_A0_00840,Specialty jet fuel CN35/Specialty jet fuel CN55 13/87 v/v,,50.8157986619577,45.824784435256916,40.833770208556125,9.982028453401576
KERO_TRDS_A0_000580,CHTA_MXTR_A0_00841,Specialty jet fuel CN35/Specialty jet fuel CN55 14/86 v/v,,50.80924120253032,45.8199804421359,40.83071968174146,9.97852152078886
KERO_TRDS_A0_000581,CHTA_MXTR_A0_00842,Specialty jet fuel CN35/Specialty jet fuel CN55 15/85 v/v,,50.80281828617541,45.81533590425011,40.827853522324816,9.974964763850593
KERO_TRDS_A0_000582,CHTA_MXTR_A0_00843,Specialty jet fuel CN35/Specialty jet fuel CN55 16/84 v/v,,50.796529449422344,45.81085011137001,40.82517077331768,9.971358676104664
KERO_TRDS_A0_000583,CHTA_MXTR_A0_00844,Specialty jet fuel CN35/Specialty jet fuel CN55 17/83 v/v,,50.79037439384743,45.806523157034256,40.82267192022108,9.967702473626346
KERO_TRDS_A0_000584,CHTA_MXTR_A0_00845,Specialty jet fuel CN35/Specialty jet fuel CN55 18/82 v/v,,50.784355468975825,45.80235779391739,40.82036011885896,9.963995350116868
KERO_TRDS_A0_000585,CHTA_MXTR_A0_00846,Specialty jet fuel CN35/Specialty jet fuel CN55 19/81 v/v,,50.77847148122748,45.798352726313965,40.81823397140045,9.960237509827024
KERO_TRDS_A0_000586,CHTA_MXTR_A0_00847,Specialty jet fuel CN35/Specialty jet fuel CN55 21/79 v/v,,50.76711175014444,45.79082775216296,40.814543754181486,9.952567995962951
KERO_TRDS_A0_000587,CHTA_MXTR_A0_00848,Specialty jet fuel CN35/Specialty jet fuel CN55 22/78 v/v,,50.76163784177836,45.78731008930642,40.812982336834494,9.948655504943865
KERO_TRDS_A0_000588,CHTA_MXTR_A0_00849,Specialty jet fuel CN35/Specialty jet fuel CN55 23/77 v/v,,50.756301575173744,45.78395622036823,40.811610865562734,9.94469070961101
KERO_TRDS_A0_000589,CHTA_MXTR_A0_00850,Specialty jet fuel CN35/Specialty jet fuel CN55 24/76 v/v,,50.75110268819647,45.78076610295263,40.8104295177088,9.94067317048767
KERO_TRDS_A0_000590,CHTA_MXTR_A0_00851,Specialty jet fuel CN35/Specialty jet fuel CN55 25/75 v/v,,50.74604359980649,45.77774240496515,40.80944121012381,9.936602389682683
KERO_TRDS_A0_000591,CHTA_MXTR_A0_00852,Specialty jet fuel CN35/Specialty jet fuel CN55 26/74 v/v,,50.7411230719744,45.774883783952546,40.8086444959307,9.9324785760437
KERO_TRDS_A0_000592,CHTA_MXTR_A0_00853,Specialty jet fuel CN35/Specialty jet fuel CN55 27/73 v/v,,50.736343377934965,45.77219324680537,40.80804311567579,9.928300262259178
KERO_TRDS_A0_000593,CHTA_MXTR_A0_00854,Specialty jet fuel CN35/Specialty jet fuel CN55 28/72 v/v,,50.73170450604561,45.76967038822833,40.807636270411045,9.924068235634564
KERO_TRDS_A0_000594,CHTA_MXTR_A0_00855,Specialty jet fuel CN35/Specialty jet fuel CN55 29/71 v/v,,50.72720665840977,45.767315890740456,40.80742512307113,9.919781535338643
KERO_TRDS_A0_000595,CHTA_MXTR_A0_00856,Specialty jet fuel CN35/Specialty jet fuel CN55 30/70 v/v,,50.72285129548501,45.765131460502374,40.80741162551974,9.915439669965266
KERO_TRDS_A0_000596,CHTA_MXTR_A0_00857,Specialty jet fuel CN35/Specialty jet fuel CN55 31/69 v/v,,50.71863986079816,45.76311914320015,40.80759842560213,9.911041435196033
KERO_TRDS_A0_000597,CHTA_MXTR_A0_00858,Specialty jet fuel CN35/Specialty jet fuel CN55 32/68 v/v,,50.71457138182103,45.76127703646553,40.807982691110034,9.906588690710997
KERO_TRDS_A0_000598,CHTA_MXTR_A0_00859,Specialty jet fuel CN35/Specialty jet fuel CN55 33/67 v/v,,50.71064708098311,45.75960741480652,40.80856774862992,9.902079332353189
KERO_TRDS_A0_000599,CHTA_MXTR_A0_00860,Specialty jet fuel CN35/Specialty jet fuel CN55 34/66 v/v,,50.70686899671804,45.75811251589001,40.80935603506199,9.897512961656055
KERO_TRDS_A0_000600,CHTA_MXTR_A0_00861,Specialty jet fuel CN35/Specialty jet fuel CN55 35/65 v/v,,50.703237289936695,45.75679274701733,40.81034820409796,9.892889085838732
KERO_TRDS_A0_000601,CHTA_MXTR_A0_00862,Specialty jet fuel CN35/Specialty jet fuel CN55 36/64 v/v,,50.69975227212778,45.75564808647011,40.811543900812445,9.888208371315336
KERO_TRDS_A0_000602,CHTA_MXTR_A0_00863,Specialty jet fuel CN35/Specialty jet fuel CN55 37/63 v/v,,50.69641591788202,45.754681427166915,40.812946936451816,9.883468981430205
KERO_TRDS_A0_000603,CHTA_MXTR_A0_00864,Specialty jet fuel CN35/Specialty jet fuel CN55 38/62 v/v,,50.693228876383316,45.75389310984097,40.81455734329863,9.878671533084685
KERO_TRDS_A0_000604,CHTA_MXTR_A0_00865,Specialty jet fuel CN35/Specialty jet fuel CN55 39/61 v/v,,50.69019164312115,45.753284223516005,40.81637680391087,9.873814839210283
KERO_TRDS_A0_000605,CHTA_MXTR_A0_00866,Specialty jet fuel CN35/Specialty jet fuel CN55 40/60 v/v,,50.68730530448987,45.75285594771128,40.818406590932696,9.868898713557172
KERO_TRDS_A0_000606,CHTA_MXTR_A0_00867,Specialty jet fuel CN35/Specialty jet fuel CN55 41/59 v/v,,50.684571689193106,45.75261032398342,40.82064895877374,9.863922730419368
KERO_TRDS_A0_000607,CHTA_MXTR_A0_00868,Specialty jet fuel CN35/Specialty jet fuel CN55 42/58 v/v,,50.681991018479245,45.752547749403455,40.82310448032765,9.858886538151594
KERO_TRDS_A0_000608,CHTA_MXTR_A0_00869,Specialty jet fuel CN35/Specialty jet fuel CN55 43/57 v/v,,50.6795645813654,45.75266983485408,40.82577508834278,9.853789493022617
KERO_TRDS_A0_000609,CHTA_MXTR_A0_00870,Specialty jet fuel CN35/Specialty jet fuel CN55 44/56 v/v,,50.67729358085156,45.75297808341677,40.82866258598199,9.848630994869573
KERO_TRDS_A0_000610,CHTA_MXTR_A0_00871,Specialty jet fuel CN35/Specialty jet fuel CN55 45/55 v/v,,50.67517951437906,45.75347394131045,40.831768368241846,9.843411146137214
KERO_TRDS_A0_000611,CHTA_MXTR_A0_00872,Specialty jet fuel CN35/Specialty jet fuel CN55 46/54 v/v,,50.67322288516716,45.75415838037475,40.83509387558234,9.838129009584819
KERO_TRDS_A0_000612,CHTA_MXTR_A0_00873,Specialty jet fuel CN35/Specialty jet fuel CN55 47/53 v/v,,50.67142533121827,45.75503357215487,40.83864181309147,9.832783518126803
KERO_TRDS_A0_000613,CHTA_MXTR_A0_00874,Specialty jet fuel CN35/Specialty jet fuel CN55 48/52 v/v,,50.66978892152563,45.75610160397887,40.8424142864321,9.827374635093527
KERO_TRDS_A0_000614,CHTA_MXTR_A0_00875,Specialty jet fuel CN35/Specialty jet fuel CN55 49/51 v/v,,50.668312884627774,45.757361618226696,40.84641035182562,9.821902532802156
