#=======================================================================================================================
# InTensors - SIDT NTC temperature bounds (CVWSR-style)
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.0.0
# Created on       : 22 July 2026
# Last modified on : 22 July 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Mixture           : methane
# Mixture ID        : CHTA_MXTR_A0_014782
# Source: ZeroRK cvwsr_ntc_bounds_selfies.dat
#   (one row per Arrhenius curve at fixed P, φ, EGR).
# ntc_t_min_K / ntc_t_max_K : detected NTC pocket [K]; NaN if has_ntc=0
# has_ntc                   : 1 if NTC pocket found on the curve
# idt_delta_K               : IDT ΔT channel used for detection
# Unused cpnt_selfies_* slots are NaN; unused cpnt_vol_* are 0.
# Source file SHA-256:
# sha256:ef75c20d48908475a5908d9dad66cdf433efc6203e67d2e2e3ed8351ec8da9c3  /home/nimalnaser/Downloads/ZeroRK/dataset_runs/database/maffei2025modeling/CH4/cvwsr_ntc_bounds_selfies.dat
# Source commits:
# git:68fc307e41cafb06519d5066cb2199a24ed7f110  cvwsr_ntc_bounds_selfies.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
sidt_ntc_id	mixture_id	mixture_name	model_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	pressure_bar	phi	egr_fraction	ntc_t_min_K	ntc_t_max_K	has_ntc	idt_delta_K	sidt_sim_date
CHTA_SIDT_NTC_A0_000104	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.500000E-01	2.000000E-01	1.010000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000105	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.500000E-01	2.500000E-01	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000106	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.500000E-01	3.000000E-01	1.005000E+03	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000107	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.000000E+00	0.000000E+00	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000108	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.000000E+00	5.000000E-02	1.005000E+03	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000109	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.000000E+00	1.000000E-01	1.000000E+03	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000110	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.000000E+00	1.500000E-01	9.950000E+02	1.075000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000111	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.000000E+00	2.000000E-01	9.900000E+02	1.070000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000112	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.000000E+00	2.500000E-01	9.850000E+02	1.070000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000113	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.000000E+00	3.000000E-01	9.850000E+02	1.065000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000114	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.250000E+00	0.000000E+00	9.950000E+02	1.075000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000115	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.250000E+00	5.000000E-02	9.950000E+02	1.075000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000116	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.250000E+00	1.000000E-01	9.900000E+02	1.070000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000117	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.250000E+00	1.500000E-01	9.850000E+02	1.070000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000118	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.250000E+00	2.000000E-01	9.800000E+02	1.065000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000119	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.250000E+00	2.500000E-01	9.800000E+02	1.060000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000120	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.250000E+00	3.000000E-01	9.750000E+02	1.060000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000121	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.500000E+00	0.000000E+00	9.900000E+02	1.070000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000122	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	1.750000E+00	0.000000E+00	9.850000E+02	1.065000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000123	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	2.000000E+00	0.000000E+00	9.800000E+02	1.060000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000124	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	5.000000E-01	0.000000E+00	1.050000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000125	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	5.000000E-01	5.000000E-02	1.050000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000126	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	5.000000E-01	1.000000E-01	1.045000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000127	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	5.000000E-01	1.500000E-01	1.045000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000128	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	5.000000E-01	2.000000E-01	1.045000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000129	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	5.000000E-01	2.500000E-01	1.045000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000130	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	5.000000E-01	3.000000E-01	1.045000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000131	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	7.500000E-01	0.000000E+00	1.030000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000132	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	7.500000E-01	5.000000E-02	1.030000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000133	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	7.500000E-01	1.000000E-01	1.025000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000134	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	7.500000E-01	1.500000E-01	1.025000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000135	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	7.500000E-01	2.000000E-01	1.020000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000136	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	7.500000E-01	2.500000E-01	1.020000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000137	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	7.500000E-01	3.000000E-01	1.015000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000138	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.000000E+00	0.000000E+00	1.020000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000139	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.000000E+00	5.000000E-02	1.015000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000140	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.000000E+00	1.000000E-01	1.010000E+03	1.090000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000141	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.000000E+00	1.500000E-01	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000142	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.000000E+00	2.000000E-01	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000143	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.000000E+00	2.500000E-01	1.000000E+03	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000144	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.000000E+00	3.000000E-01	9.950000E+02	1.075000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000145	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.250000E+00	0.000000E+00	1.010000E+03	1.090000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000146	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.250000E+00	5.000000E-02	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000147	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.250000E+00	1.000000E-01	1.000000E+03	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000148	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.250000E+00	1.500000E-01	9.950000E+02	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000149	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.250000E+00	2.000000E-01	9.950000E+02	1.075000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000150	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.250000E+00	2.500000E-01	9.900000E+02	1.075000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000151	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.250000E+00	3.000000E-01	9.850000E+02	1.070000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000152	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.500000E+00	0.000000E+00	1.000000E+03	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000153	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.750000E+00	0.000000E+00	9.950000E+02	1.075000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000154	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	2.000000E+00	0.000000E+00	9.900000E+02	1.070000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000155	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	5.000000E-01	0.000000E+00	1.060000E+03	1.130000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000156	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	5.000000E-01	5.000000E-02	1.060000E+03	1.130000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000157	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	5.000000E-01	1.000000E-01	1.060000E+03	1.130000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
